id;fechaActualizacion;idioma;nombre;email;telefono;web;direccion;codigo_postal;localidad;pais;latitud;longitud;categorias;subcategorias;imagen;horario
78264;2023-07-13;es;"Sif&oacute;n";sifon@sifonmadrid.com;(+34) 91 532 61 59;https://www.esmadrid.com/restaurantes/sifon;del Rey, 4;28004;;Spain;40.4204403;-3.6958935;Tapas;Gastrobares, Tapas;https://estaticos.esmadrid.com/cdn/farfuture/7BrK4rtfAU2VSYQXV_ENOuszdixFeSi-fRuL6Q7-FYE/mtime:1524832527/sites/default/files/recursosturisticos/restaurantes/sifon2.jpg;Mar - Mié: 12:00 - 23:30 hJueves: 12:00 - 24:00 hVie -Sáb: 11:30 - 24:30 hDomingos: 11:30 - 23:30 hLunes: cerrado
78206;2023-08-07;es;KultO;info@kulto.com;(+34) 91 173 30 53;https://www.esmadrid.com/restaurantes/kulto;de Ibiza, 4;28009;;Spain;40.4181795;-3.6780708;Tapas, Internacional;;https://estaticos.esmadrid.com/cdn/farfuture/SOAXOOmpf0QDQY-UgOrXkE3N8kF05_Pf_RqexmEDrnY/mtime:1524832512/sites/default/files/recursosturisticos/restaurantes/kulto4.jpg;Miér - dom: 13:00 - 23:00 h
78196;2023-08-04;es;Taberna Pedraza;info@tabernapedraza.com;(+34) 91 342 82 40;https://www.esmadrid.com/restaurantes/taberna-pedraza;de Recoletos, 4;28001;;Spain;40.422131;-3.6908463;Tabernas, Tapas, Española;Tradicional renovada;https://estaticos.esmadrid.com/cdn/farfuture/yW2x2kHZwgJaZWdG4zNYl4Z6P15n3vwr7dwWDJNnsws/mtime:1659520022/sites/default/files/recursosturisticos/restaurantes/taberna_pedraza_3.jpg;Mar y Dom: 13:00 - 16:30 hMiér - Sáb: 13:00 - 16:30 h / 20:00 - 01:00 h
77821;2021-07-06;es;"La Exc&eacute;ntrica ";info@laexcentricamadrid.com;(+34) 91 559 71 68;https://www.esmadrid.com/restaurantes/excentrica;de las Fuentes, 10;28013;;Spain;40.4172886;-3.7085817;Española;Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/yItxoC7MfsHwtzm9ZgsOV8EZFna9VFW2IoyLATmun-Q/mtime:1524832523/sites/default/files/recursosturisticos/restaurantes/excentrica1_0.jpg;Martes: 20:00 - 23:30 hMier - jue: 13:00 - 17:00h / 20:00 - 23:30 hVier - sáb: 13:00 - 17:00 h / 20:00 - 24:00 hDomingo: 13:00 - 17:00 hLunes: cerrado
77745;2019-01-22;es;Oven Mozarella Bar;;(+34) 91 786 42 68;https://www.esmadrid.com/restaurantes/oven-mozarella-bar;de Fuencarral, 72;28004;;Spain;40.425247857709;-3.700563311577;Internacional;Italiana;https://estaticos.esmadrid.com/cdn/farfuture/86kepojo5AeoTnJ95AVpMBRbK0wvWE6Gu6_EvQBGR6U/mtime:1547638633/sites/default/files/recursosturisticos/restaurantes/oven_0.jpg;Dom - jue: 12:30 - 1:00 hVier - sáb: 12:30 - 2:00 h
77718;2019-01-16;es;"Premiata Forner&iacute;a Ballar&oacute;";info@forneriaballaro.com;(+34) 91 593 91 33;https://www.esmadrid.com/restaurantes/premiata-forneria-ballaro;de Santa Engracia, 90;28010;;Spain;40.4378386;-3.6997959;Internacional;Italiana;https://estaticos.esmadrid.com/cdn/farfuture/QTQ7d-dKBbJ9u0Nhfk1BtPgqFxNss1dkQecxsfsJE2E/mtime:1524832510/sites/default/files/recursosturisticos/restaurantes/balla3.jpg;Dom - jue: 12:00 - 17:00 h/ 19:00 - 23:45 hVier - sáb: 12:00 - 17:00 h/ 19:00 - 01:00 h
77682;2019-01-22;es;Taberna Degusta;info@tabernadegusta.com;(+34) 91 025 71 53;https://www.esmadrid.com/restaurantes/taberna-degusta;Francisco Silvela, 83;28028;;Spain;40.437112;-3.677133;Española, Tapas;Tradicional, Tapas;https://estaticos.esmadrid.com/cdn/farfuture/m8I8RQRra1mgtRvUuoo23yyANFuVBddEZwizj7otd10/mtime:1524832515/sites/default/files/recursosturisticos/restaurantes/degusta.jpg;Lun - vier: 9:00 - 24:00 hSábado: 12:30 - 24:00 h
77675;2023-09-06;es;Ramen Kagura;ramenkagura@gmail.com;(+34) 91 548 36 06;https://www.esmadrid.com/restaurantes/ramen-kagura;de las Fuentes, 1;28013;;Spain;40.416807;-3.708749;Internacional;Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/aRaCPVuTON3x1-z8oqoIla4Id39IazPj2E8E1cZ6iDY/mtime:1691752299/sites/default/files/recursosturisticos/restaurantes/ramen_kagura.jpg;Lun - Dom: 13:00 - 16:00 h / 20:30 - 23:30 h
77647;2019-01-17;es;"Antigua Taquer&iacute;a";antiguataqueria@gmail.com;(+34) 91 530 82 70;https://www.esmadrid.com/restaurantes/antigua-taqueria;de Cabestreros, 4;28012;;Spain;40.4094403;-3.7043279;Internacional;Mexicana;https://estaticos.esmadrid.com/cdn/farfuture/1oUsfIdKO31BUMdvvvhQdys1B2ODAluVHHJIOZ-s0lo/mtime:1524832514/sites/default/files/recursosturisticos/restaurantes/taque.jpg;Lun - jue: 19:00 - 24:30 hViernes: 19:00 - 02:00 hSábado: 13:00 - 02:00 hDomingo: 13:00 - 24:30 h
77642;2020-06-17;es;"El Rinc&oacute;n Guay";;(+34) 91 468 37 00;https://www.esmadrid.com/restaurantes/rincon-guay;de Embajadores, 62;28005;;Spain;40.407483557924;-3.704165518284;Tapas, Internacional;Internacional;https://estaticos.esmadrid.com/cdn/farfuture/v0Yv9jWqUTnK6XCz76_oud5zkVYZJQbKlt0kfe52iqY/mtime:1524832521/sites/default/files/recursosturisticos/restaurantes/guay.jpg;Lun-dom: 09:00 - 2:30 h
77614;2019-01-17;es;Mad Brewing;info@madbrewing.beer;(+34) 91 440 23 95;https://www.esmadrid.com/restaurantes/mad-brewing;de Julián Camarillo, 19;28037;;Spain;40.435156170902;-3.631281852722;Especiales;Otros;https://estaticos.esmadrid.com/cdn/farfuture/-Zs9VAkWNaPXDAzklAWEyy_HP-Gv22sABMCyMZDhoEI/mtime:1547737044/sites/default/files/recursosturisticos/restaurantes/mad_brewing_2.jpg;Dom - mar: 13:00 - 17:00 hMiér - sáb: 13:00 - 24:00 h
77541;2019-01-18;es;Xareu;xareusidreria@gmail.com;(+34) 91 382 46 09;https://www.esmadrid.com/restaurantes/xareu;de la Castellana, 23;28046;;Spain;40.4292448;-3.6900477;Española;Asturiana;https://estaticos.esmadrid.com/cdn/farfuture/gd00q5Pu2OivJxRqsSgFqFi7gPm7n0s-p7P_gLfVVcQ/mtime:1524832518/sites/default/files/recursosturisticos/restaurantes/xareu.jpg;Lun - vier: 7:30 - 21:00 hSábados: 12:00 - 16:00 h
77520;2021-03-26;es;Vinos 11 Casa Dani;casadani@outlook.com;(+34) 91 365 26 21;https://www.esmadrid.com/restaurantes/vinos-11-casa-dani;Calatrava, 11;28005;;Spain;40.4091979;-3.7110923;Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/edCeptmlmRTaC4fvc9qrSB-Fl3Sz-R3NMorKrkAS1pE/mtime:1524832528/sites/default/files/recursosturisticos/restaurantes/casadani.jpg;Lunes: 20:00 - 24:00 hMar - Sáb: 12:30 - 15:30 h / 20:00 - 24:00 h
77501;2023-08-24;es;La Raquetista;retiro@laraquetista.com;(+34) 91 831 18 42;https://www.esmadrid.com/restaurantes/raquetista;del Doctor Castelo, 19;28009;;Spain;40.4206153;-3.6771166;Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/v_OPIMDqjX4jGU_04Ryq9A25x3btEMzZc8_F9JiekHI/mtime:1548072567/sites/default/files/recursosturisticos/restaurantes/la_raquetista_2.jpg;Lun - Sáb: 12:00 - 16:00 h / 20:00 - 23:30 hDomingo: 12:00 - 16:00 h
77496;2019-01-21;es;Palo Cortado;tabernapalocortado@gmail.com;(+34) 91 547 25 00;https://www.esmadrid.com/restaurantes/palo-cortado;de Espronceda, 18;28003;;Spain;40.4404515;-3.6973904;Tapas, Española;Tapas, Andaluza;https://estaticos.esmadrid.com/cdn/farfuture/--g_8KjXQ9wE6iF3-wtV7L6dXJ4x1aNYF7reIoyhTFU/mtime:1524832516/sites/default/files/recursosturisticos/restaurantes/palo.jpg;Mar - Sáb: 12:00 - 16:00 h / 20:00 - 24:00 h
77290;2019-01-21;es;"Maestro Food &amp; More";info@maestromadrid.com;(+34) 673 30 96 15;https://www.esmadrid.com/restaurantes/maestro-food-more;de Jacinto Benavente, 2;28012;;Spain;40.414369082562;-3.703075200319;Especiales;Otros;https://estaticos.esmadrid.com/cdn/farfuture/8xRIjDOaqDCKhVytgqSzMLppVTmgKqT0wpK3smA5nIM/mtime:1524832523/sites/default/files/recursosturisticos/restaurantes/maestroz.jpg;Dom - Jue:  9:00 - 23:00 hVie - Sáb: 9:00 - 1:00 h
77284;2019-01-29;es;Restaurante Elkuru;comercial@elkuru.com;(+34) 91 127 20 49;https://www.esmadrid.com/restaurantes/restaurante-elkuru;Gran Vía, 7-9;28013;;Spain;40.4194196;-3.6989446;Española;Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/rauDXc0AstYC55VhHoMcUqfS01jFt6YRkDAoL8PBcsg/mtime:1524832514/sites/default/files/recursosturisticos/restaurantes/elkuru.jpg;Vie-Sáb: 21:00 - 6:00 h
77222;2019-01-22;es;"As Jamoner&iacute;a";;(+34) 91 129 92 44;https://www.esmadrid.com/restaurantes/jamoneria;de Jacinto Benavente, 2;28012;;Spain;40.414233278195;-3.703162372112;Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/XI9X1cEB4wp6lppjw8pQB99JcpyDXi-b_cWrUUQvdwM/mtime:1524832514/sites/default/files/recursosturisticos/restaurantes/asjamoneria1.jpg;Dom - Jue: 9:00 - 23:30 hVie - Sáb: 9:00 - 24:00 h
77193;2022-06-08;es;"Mandar&iacute;n";;(+34) 91 060 98 89;https://www.esmadrid.com/restaurantes/mandarin;de Recoletos, 37;28001;;Spain;40.4246082;-3.6913752;Internacional;Asiática;https://estaticos.esmadrid.com/cdn/farfuture/b0A6ENjgVRflX8Ixgb-cIVXeuY7qBhTaa4h4MEtUhTY/mtime:1548154066/sites/default/files/recursosturisticos/restaurantes/mandarin_2.jpg;Lun - Dom: 13:00 - 16:00 h / 20:00 - 24:00 h
77192;2025-01-09;es;"Royal Canton&eacute;s";;(+34) 91 500 01 61;https://www.esmadrid.com/restaurantes/royal-cantones;Olvido, 92;28026;;Spain;40.3830141;-3.7025406;Internacional;China, Asiática;https://estaticos.esmadrid.com/cdn/farfuture/dc3iudrlrA9Ac8eb-DtYaUR0Tt-cWdhQtm9ejs0gBqY/mtime:1736433906/sites/default/files/recursosturisticos/restaurantes/royal_cantones.jpeg;Lunes a domingos: 12:00 - 1:00 h
77187;2019-01-29;es;Kzen;info@restaurantekzen.es;(+34) 91 431 44 37 ;https://www.esmadrid.com/restaurantes/kzen;de O´Donnell 31;28009;;Spain;40.4217369;-3.6765176;Internacional;Asiática;https://estaticos.esmadrid.com/cdn/farfuture/K8rje2F1DC3EOizAywLEiN7RZ_u3fkgaKp0kOwEmCfs/mtime:1524832510/sites/default/files/recursosturisticos/restaurantes/kzen.jpg;Mar - jue y dom: 12:00 - 16:30 h/ 19:30 - 24:00Vier - sáb: 12:00 - 16:30 h/ 19:30 - 24:30 hLunes: cerrado (excepto lunes festivos o vísperas de festivos)
77181;2019-01-22;es;"China T&eacute;";restaurante.chinate@chinate.es;(+34) 91 519 34 35;https://www.esmadrid.com/restaurantes/china-te;de Santa Hortensia, 60;28002;;Spain;40.447049118514;-3.663843870163;Internacional;Asiática;https://estaticos.esmadrid.com/cdn/farfuture/YtxbQXmF7TUMEub_40vpHg0ff0qZs3thQp_e4C6dFO0/mtime:1524832514/sites/default/files/recursosturisticos/restaurantes/chinate4.jpg;"Lun - Sáb: 13:00 - 16:30 h / 20:30 - 0:00 h ; Dom 12:00 - 16:30 h"
77173;2019-01-23;es;Casa Lafu;belen@casalafu.com;(+34) 91 548 70 96;https://www.esmadrid.com/restaurantes/casa-lafu;de la Flor Baja, 1  ;28013;;Spain;40.4219695;-3.7094834;Internacional;China, Asiática;https://estaticos.esmadrid.com/cdn/farfuture/htg23A4qDm8MFWq_JWiOf-l7uncauyYtzTqM-8Gt7Yg/mtime:1524832520/sites/default/files/recursosturisticos/restaurantes/lafu.jpg;"Lun - Jue: 11:30 - 0:00 h ; Vie - Dom: 11:30 - 12:30 h"
77168;2019-01-23;es;"Asia T&eacute;";;(+34) 91 314 78 18;https://www.esmadrid.com/restaurantes/asia-te;de Agustín de Foxá, 27;28036;;Spain;40.4709665;-3.6851527;Internacional;Asiática;https://estaticos.esmadrid.com/cdn/farfuture/jV_XLkoDY3-BimmXX51THc0AUxncjQfj0jt9ypptmXE/mtime:1524832509/sites/default/files/recursosturisticos/restaurantes/asiate.jpg;Lun - Dom: 12:00 - 16:30 h / 20:00 - 0:00 h
76872;2019-01-24;es;Perrachica;eventos@larrumba.com;(+34) 91 737 77 75;https://www.esmadrid.com/restaurantes/perrachica;Eloy Gonzalo, 10;28010;;Spain;40.433735245533;-3.702794909477;Internacional, Española;Internacional, Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/v8DOA-h7b8SISvzfsYqd8KkJ6hrcqos84LECMHK5vBg/mtime:1524832507/sites/default/files/recursosturisticos/restaurantes/perrachica_1.jpg;Lun - Vie: 8:30 - 2:30 hSáb - Dom: 9:30 - 2:30 hBrunch, sáb - dom: 11:00 - 14:00 h
76861;2019-01-24;es;"La Vaquer&iacute;a Monta&ntilde;esa";vaqueriamontanesa@yahoo.es;(+34) 91 138 71 06;https://www.esmadrid.com/restaurantes/vaqueria-montanesa; Blanca de Navarra, 8;28010;;Spain;40.4287478;-3.6927767;Española, Internacional;Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/k6oB-eZxi9D5qLkd4yZoHfcd1pg2C-VsUTWPqjFdWcM/mtime:1524832523/sites/default/files/recursosturisticos/restaurantes/vaque2.jpg;Lun - Dom: 13:00 - 1:00 h
76793;2021-07-06;es;La Charca;reservas@lacharcataberna.com;(+34) 91 547 28 94;https://www.esmadrid.com/restaurantes/charca;de Juan Álvarez de Mendizábal, 7;28008;;Spain;40.423863476839;-3.714132606983;Española;Asturiana, Tradicional;https://estaticos.esmadrid.com/cdn/farfuture/c76CUl-aIMZejTJeB7ocW-7QfqNfP6-megCT_XK53JM/mtime:1524832526/sites/default/files/recursosturisticos/restaurantes/charca4.jpg;Lun - vier: 7:00 - 24:00 hSábado: 13:00 - 24:00 hDomingo: 12:00 - 17:00 h
76495;2019-01-24;es;La Vanduca;info@lavanduca.es;(+34) 91 578 23 21;https://www.esmadrid.com/restaurantes/vanduca;Columela 2;28001;;Spain;40.4211082;-3.6880934;Española;Andaluza, Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/WeTNX_BuEr50DrTOqWzHWs3Z-pq5xI4jr_j-qfzI5wU/mtime:1524832517/sites/default/files/recursosturisticos/restaurantes/vanduca.jpg;Lun - mar - mier: 12:30 - 16:00 h/ 19:00 - 23:00 hJueves: 12:30 - 17:00 h/ 20:00 - 23:00 hVier - sáb: 12:30 - 17:00 h/ 20:00 - 23:00 hDomingo: 12:30 - 16:30 h
76447;2019-01-24;es;Benares;reservas@benaresmadrid.com;(+34) 91 319 87 16;https://www.esmadrid.com/restaurantes/benares;de Zurbano, 5;28010;;Spain;40.427614;-3.6938789;Internacional, De autor;Hindú;https://estaticos.esmadrid.com/cdn/farfuture/gfUwtPGjNhfSIz6JiF9cT2uXIOEAnAfjcDC2Dpbr_ko/mtime:1524832513/sites/default/files/recursosturisticos/restaurantes/benares.jpg;"Lun - Jue: 13:30 - 16:00 h ; 20:30 - 0:00 hVie - Sáb: 13:30 - 16:00 h ; 20:30 - 0:30 hBar:Lun - sáb: 13:00 - 01:00 h"
76357;2019-01-25;es;Da Giuseppina;info@dagiuseppina.com;(+34) 91 445 85 39;https://www.esmadrid.com/restaurantes/da-giuseppina;de Trafalgar, 17;28010;;Spain;40.43192638043;-3.70085567236;Internacional;Italiana;https://estaticos.esmadrid.com/cdn/farfuture/nfb4MAeNDegBptYGTcYq_h8UawmiMPWxFIuVnpcX0lI/mtime:1524832527/sites/default/files/recursosturisticos/restaurantes/giuseppina01.jpg;Mar - dom: 9:30 - 16:00 h / 20:30 - 0:00 hDomingo: 13:30 - 16:00 h
76356;2019-01-25;es;Marina Ventura ;arroceriamarina@gmail.com;(+34) 91 429 38 10;https://www.esmadrid.com/restaurantes/marina-ventura;Ventura de la Vega, 13;28014;;Spain;40.4153609;-3.6989059;Española;Arrocería, Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/_5uIKqKdZu8Zvvr0bUCBoPFTkxCm3SUmWvgvn8NWW2U/mtime:1524832516/sites/default/files/recursosturisticos/restaurantes/marina.jpg;Lun - dom: 13:15 - 24:00 h
76323;2024-08-05;es;"L&uacute;a";info@restaurantelua.com;(+34) 91 395 28 53;https://www.esmadrid.com/restaurantes/lua; de Eduardo Dato, 5;28010;;Spain;40.4329094;-3.6956367;De autor, Española;Gallega;https://estaticos.esmadrid.com/cdn/farfuture/XnvtVgSONKEyUGFBDpeZmVQB8A4abSv4AktwlPjA2SY/mtime:1524832522/sites/default/files/recursosturisticos/restaurantes/lua_1.jpg;Mar - Sáb: 13:30 - 15:15 / 20:30 - 22:30 hLunes y doming: cerrado
76304;2023-09-06;es;Ronda 14;restaurante@ronda14.com;(+34) 648 175 359;https://www.esmadrid.com/restaurantes/ronda-14;del General Oráa, 25;28006;;Spain;40.4362963;-3.6844945;De autor, Española, Internacional;Asturiana, Japonesa, Peruana;https://estaticos.esmadrid.com/cdn/farfuture/VBgGj64QTB7sWCOSfrqgN03DCOWf0Af4PwY-jfqUCwc/mtime:1526291662/sites/default/files/recursosturisticos/restaurantes/ronda_14.jpg;Lun - Dom: 13:30 - 16:00 h / 20:30 - 23:30 h
76215;2019-01-28;es;Swagat;swagat29@hotmail.com;(+34) 91 577 95 66;https://www.esmadrid.com/restaurantes/swagat;de Nuñez de Balboa, 29;28001;;Spain;40.4243891;-3.6829759;Internacional;Hindú;https://estaticos.esmadrid.com/cdn/farfuture/tOfxP4fbDnLIv9vvzifwN0C78xHrUF4F6vrqF6X4Ttc/mtime:1524832524/sites/default/files/recursosturisticos/restaurantes/swagat0.jpg;"Lun - dom: 13:00 - 16:00 h ; 20:30 - 23:30 h"
76189;2019-02-06;es;Cachivache;reservas@cachivaquetaberna.com;(+34) 91 752 41 76;https://www.esmadrid.com/restaurantes/cachivache;Serrano, 221;28016;;Spain;40.4546823;-3.6781571;Tapas, Española;Tapas, Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/zXoH50if647Y6GUcrXG33bEB_MGHKlBtZs21AIEPmTc/mtime:1524832518/sites/default/files/recursosturisticos/restaurantes/cachi.jpg;Lun - Dom: 12:00 - 0:30 h
76164;2023-07-10;es;Docamar;docamar@docamar.com;(+34) 91 367 83 17;https://www.esmadrid.com/restaurantes/docamar;de Alcalá, 337;28027;;Spain;40.43375;-3.64817;Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/TAN_o-tYPX3TKWO66XV78RC5CCC0p6WT01NYjviL6vg/mtime:1625487592/sites/default/files/recursosturisticos/restaurantes/docamar_1.jpg;Lun - dom: 12:00 - 24:00 h
76140;2019-02-06;es;La Canica;reservas@lacanicamadrid.com;(+34) 91 320 15 03 ;https://www.esmadrid.com/restaurantes/canica;de los Andes, 25, Locales 2 y 3;28043;;Spain;40.4560577;-3.6196487;Española;Tradicional renovada;https://estaticos.esmadrid.com/cdn/farfuture/S_aX4RBb1L7gF5OhbLWXR_aq7IRF4ftboXqaTZal-S8/mtime:1524832526/sites/default/files/recursosturisticos/restaurantes/canica.jpg;Lun - Jue: 13:00 - 1:00 hVie -Sáb: 13:00 - 1:30 hDomingo: 13:00 - 0:30 h
76127;2019-01-29;es;Sal Gorda;info@restaurantesalgorda.es;(+34) 91 553 95 06;https://www.esmadrid.com/restaurantes/sal-gorda;Beatriz de Bobadilla, 9 posterior;28040;;Spain;40.4480337;-3.715251;Española;Española, Tradicional;https://estaticos.esmadrid.com/cdn/farfuture/GrYPCTu7WAdp4ICrs4lGM1ENGRaJvDp_TBgp9WyQIWc/mtime:1524832517/sites/default/files/recursosturisticos/restaurantes/sal.jpg;Lun - Sáb: 13:00 - 16:00 h / 21:00 - 23:00 hDomingo: 13:00 - 16:00 h
76109;2020-01-13;es;Taberna Los Gallos;info@tabernalosgallos.com;(+34) 91 431 06 47;https://www.esmadrid.com/restaurantes/taberna-gallos;Puigcerdá, 4 y 6;28001;;Spain;40.4234778;-3.686283;Española;Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/F04-27raCOi7rjZ83F_qrzM6BPDSVCC0N8_x4MA15Dg/mtime:1549277846/sites/default/files/recursosturisticos/restaurantes/taberna_los_gallos_2.jpg;Lun - Dom: 13:00 - 02:30 h
76102;2019-01-31;es;"Filand&oacute;n";;(+34) 91 734 38 26 ;https://www.esmadrid.com/restaurantes/filandon;Fuencarral-El Pardo (M - 612) Km. 1,9;28049;;Spain;40.5047655;-3.7167329;Española;Gallega, Asturiana, Tradicional;https://estaticos.esmadrid.com/cdn/farfuture/DaSZJeGY50IrnsOsXFTwx8DxxyoL-19klcIilyiXl0g/mtime:1524832525/sites/default/files/recursosturisticos/restaurantes/filand.jpg;Mar - sáb: 13:00 - 24:00 hDomingos: 13:00 - 16:00 hDomingo noche y lunes: cerrado
76097;2020-01-30;es;"Kil&oacute;metros de pizza ";info@kilometrosdepizza.com;(+34) 91 ­755 72 32;https://www.esmadrid.com/restaurantes/kilometros-pizza;de Brasil, 6;28020;;Spain;40.454115300832;-3.693273067474;Internacional;Italiana;https://estaticos.esmadrid.com/cdn/farfuture/aBoZ0W0fvavaq-7BUxchUd6QyRJDY-p6zQ5ZPEhM9pE/mtime:1524832511/sites/default/files/recursosturisticos/restaurantes/km2.jpg;Lun - jue: 13:00 - 17:00 h / 20:00 - 24:00 hVie - dom: 13:00 - 24:00 h
75870;2019-01-30;es;Kirikata;reservaskirikata@arzabal.com;(+34) 91 435 88 29;https://www.esmadrid.com/restaurantes/kirikata;Doctor Castelo, 2;28009;;Spain;40.4213363;-3.6788476;Internacional;Japonesa;https://estaticos.esmadrid.com/cdn/farfuture/VdLTF4C8i6TAFZw3v4BLk9sIFH9gLKGXlQYuI0AK3nU/mtime:1548859445/sites/default/files/recursosturisticos/restaurantes/kirikata.jpg;Mar - sáb: 13:30 - 16:00 h / 20:30 - 24:00 hDomingo: 13:30 - 16:00 hLunes: cerrado
75845;2019-01-30;es;Restaurante Navaja;navajarestaurante@gmail.com;(+34) 636 85 23 04;https://www.esmadrid.com/restaurantes/restaurante-navaja;de Valverde, 40 - 42;28004;;Spain;40.423289;-3.7015056;Española, Internacional;Gallega, Peruana;https://estaticos.esmadrid.com/cdn/farfuture/yCqLqGYvT1DRJxdjzvnaDYNTeB1tkI460tPA1j9oycc/mtime:1524832518/sites/default/files/recursosturisticos/restaurantes/navaja2.jpg;Dom - jue: 13::00 - 24:00 hVier - sáb: 13:00 - 24:30 h
75811;2023-12-04;es;Naia Bistro;;+34 911 15 80 19;https://www.esmadrid.com/restaurantes/naia-bistro;de la Paja, 3;28005;;Spain;40.412901768223;-3.71136456728;Española;Mediterránea;https://estaticos.esmadrid.com/cdn/farfuture/h846y15XFELgj3E5_gkkbOULGmyHZ1XGXCEdZb_G_1c/mtime:1701692834/sites/default/files/recursosturisticos/restaurantes/naia_4.jpg;Lun a Vie: 08:30 a 00:00 hSáb y Dom: 10:00 a 00:00 h
75809;2018-11-05;es;Lambuzo (Conchas);info@barlambuzo.com;(+34) 91 143 48 62;https://www.esmadrid.com/restaurantes/lambuzo-conchas;de las Conchas, 9;28013;;Spain;40.418821884465;-3.708156645298;Tapas, Española;Tapas, Andaluza;https://estaticos.esmadrid.com/cdn/farfuture/fSfMGDOQ1IweLSNqTZT_HCdGD8j6DMYyS9GPZcKQpV8/mtime:1524832511/sites/default/files/recursosturisticos/restaurantes/lambuzo.jpg;Lunes: CerradoMar - sáb:  13:00 - 16:30 / 20:00 - 24:00 hDomingo 13:00 - 16:30
75797;2019-01-31;es;"La Plater&iacute;a";;(+34) 91 429 17 22;https://www.esmadrid.com/restaurantes/plateria;de Moratín, 49;28012;;Spain;40.4127102;-3.6943565;Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/yxdheBH5T2OuG0nBtBVgu-OApC90G_Tu_rVJ7O6FzNo/mtime:1548928448/sites/default/files/recursosturisticos/restaurantes/la_plateria.jpg;Lun - jue: 7:30 - 1:30 hViernes: 7:30 - 02:00 hSábado: 9:00 - 2:00 hDomingo: 9:00 - 1:00 h
75784;2023-07-13;es;La Palma 60;info@lapalma60.com;(+34) 91 521 31 06;https://www.esmadrid.com/restaurantes/palma-60;de la Palma, 60;28015;;Spain;40.426764926738;-3.707781136036;Tapas;Tapas;https://estaticos.esmadrid.com/cdn/farfuture/wIhl3NxMryNt-GWXZpaQKZPII7upUY1evjoMh4wwATA/mtime:1689257181/sites/default/files/recursosturisticos/restaurantes/la_palma_60_2.png;Mar - Sáb: 13:30 - 16:30 h / 20:00 - 1:00 h
75730;2019-01-31;es;Toque de Sal;info@toquedesal.com;(+34) 91 426 64 65;https://www.esmadrid.com/restaurantes/toque-sal;de Ponzano, 46;28003;;Spain;40.4403457;-3.699076;Internacional;Francesa;https://estaticos.esmadrid.com/cdn/farfuture/ZmJwIHjfeN5wnNywmhZn3UREE2_w98uDMSHxWn4rd8o/mtime:1524832517/sites/default/files/recursosturisticos/restaurantes/toque-de-sal4.jpg;Lun - dom: 12:30 - 16:30h/ 20:30 - 24:00 h
75721;2024-12-26;es;"El jard&iacute;n de Arzabal (Reina Sof&iacute;a)";info@arzabal.com;(+34) 91 528 68 28;https://www.esmadrid.com/restaurantes/jardin-arzabal-reina-sofia;de  Santa Isabel, 52;28012;;Spain;40.4085636;-3.6940349;De autor, Española;Tradicional;https://estaticos.esmadrid.com/cdn/farfuture/wzu9CYE07WBqluvHD22ewDio6fLQNx3X3U1KLLJM9bI/mtime:1733309394/sites/default/files/recursosturisticos/restaurantes/jardin_de_arzabal.jpg;Lun - Jue: 11:00 - 01:00 hVier - Sáb: 11:00 - 02:00 hDomingo: 11:00 - 18:00 h
75410;2021-03-12;es;ElMandela;elmandela.madrid@gmail.com;(+34) 91 142 98 00;https://www.esmadrid.com/restaurantes/elmandela;Independencia, 1;28013;;Spain;40.417357730346;-3.710262179375;Internacional;Africana;https://estaticos.esmadrid.com/cdn/farfuture/Lu51VmnQXZ_kW-UOnqcG16017Vzfg0mSayBttpYVbeo/mtime:1524832525/sites/default/files/recursosturisticos/restaurantes/mandela.jpg;Miér - dom: 13:00 - 16:00 h/ 20:00 - 24:00 hLunes y martes: especial para grupos con reserva (+10 personas)
75282;2019-01-31;es;La berenjena;;(+34) 91 467 52 97;https://www.esmadrid.com/restaurantes/berenjena;del Marqués de Toca, 7;28012;;Spain;40.4100418;-3.6961101;Tapas;;https://estaticos.esmadrid.com/cdn/farfuture/gUXJtTOYcqGFwNC6HhI3TsUy0rTU2beBiUXZoI7aJbc/mtime:1524832528/sites/default/files/recursosturisticos/restaurantes/berenjena_0.jpg;Mar - Mié: 20:00 - 1:00 hJueves: 14:00 - 2:00 hViernes: 14:00 - 2:30 hSábado: 13:30 - 2:30 hDomingo: 13:30 - 24:00 h
