id;fechaActualizacion;nombre;email;telefono;web;direccion;codigo_postal;localidad;pais;latitud;longitud;categoria;subcategoria;imagen
67316;2024-11-22;Hispano Argentino;info@hispano-argentino.com ;(+34) 91 532 24 48;https://www.esmadrid.com/alojamientos/hispano-argentino;C/ Gran Vía, 15 ;28013;Madrid;Spain;40.419827;-3.700176;Hostales;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/I041-LCSnT5dWkv50_xHD4KXGlFBm4_t1Kcto5kJXQc/mtime:1674221188/sites/default/files/recursosturisticos/alojamientos/hostal_hispano_argentino_2.png
67641;2024-11-21;Hostal Sonsoles;hostalmadridsonsoles@gmail.com	  	 ;(+34) 91 532 75 23 ;https://www.esmadrid.com/alojamientos/nuestra-senora-de-sonsoles;Fuencarral, 18, 2º D;28004;;Spain;40.4215;-3.701122;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/B4aQqOuwZ-gH3HMy18ima4YodbLUacLHaHFS3nlyif8/mtime:1674127670/sites/default/files/recursosturisticos/alojamientos/hostal_senora_sonsoles_5.png
67640;2023-01-23;Hostal el Pilar;info@hostalelpilar.net;(+34) 91 531 26 26 ;https://www.esmadrid.com/alojamientos/hostal-el-pilar;Carretas, 13, 2º;28012;Madrid;Spain;40.416054;-3.703301;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/ob8Uj-TZWYgzjgEU3VScRtL9X0royBKXyW2M8wLtoys/mtime:1533816278/sites/default/files/recursosturisticos/alojamientos/hostal_el_pilar2.jpg
67637;2023-01-23;Gonzalo;hostal@hostalgonzalo.com;(+34) 91 429 27 14 ;https://www.esmadrid.com/alojamientos/gonzalo;Cervantes, 34, 3º;28014;Madrid;Spain;40.4141728;-3.6962286;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/g-H_OK3EhPvimU7vuUh9UOwWNWzp3s9m2DSiP3HfvwE/mtime:1524832476/sites/default/files/recursosturisticos/alojamientos/gonzalo_1416215630.906.jpg
67314;2023-06-26;Hispano;info@hostalhispano.com;(+34) 91 521 87 80;https://www.esmadrid.com/alojamientos/hispano;Hortaleza, 38, 2º;28004;Madrid;Spain;40.421948;-3.6998037;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/SsUCtNo-Y62VGxGlnHXcocjU1PosCSDeFwlKoAeITRY/mtime:1533811259/sites/default/files/recursosturisticos/alojamientos/hispano.jpg
67623;2024-11-21;La Perla Asturiana;info@perlaasturiana.com;(+34) 91 366 46 00 ;https://www.esmadrid.com/alojamientos/la-perla-asturiana;Santa Cruz, 3;28012;;Spain;40.4150614;-3.7058869;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/rbbfDzsveCo6QkYNMfkyzi-F30JV4z0QqiSgJBx6uyc/mtime:1674126394/sites/default/files/recursosturisticos/alojamientos/hostal_la_perla_asturiana_4.png
67636;2023-01-20;Olga;hostal@hostalolgamadrid.com;(+34) 91 429 78 87 ;https://www.esmadrid.com/alojamientos/olga;de Zorrilla, 13;28014;Madrid;Spain;40.4168135;-3.6969518;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/2JCL_gv91kvon96uuue2lELRFAWAgc5-X23918zVrdc/mtime:1533815415/sites/default/files/recursosturisticos/alojamientos/olga3.jpg
67620;2024-10-07;Far Home Plaza Mayor;plazamayor@farhomehostels.com;(+34) 91 369 46 94;https://www.esmadrid.com/alojamientos/far-home-plaza-mayor;Doctor Cortezo, 15-4º D;28012;;Spain;40.41284;-3.703951;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/jV_099CQUribjoNgguhpO2_G2a4SGe25wBmE7tUW-AA/mtime:1674050158/sites/default/files/recursosturisticos/alojamientos/far_home_plaza_mayor_1.png
67628;2023-01-20;Ch Galaica;info@chgalaica.com;(+34) 91 431 58 83 ;https://www.esmadrid.com/alojamientos/ch-galaica;Alcántara , 16, 2º-3;28006;;Spain;40.426918;-3.67398;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/JdWJqiz_ITcw84W73YG03CcHWXa4vTnZVjBjWgTymJ0/mtime:1524832473/sites/default/files/recursosturisticos/alojamientos/galaica.jpg
67621;2024-10-10;Persal;info@hostalpersal.com;(+34) 91 369 46 43 ;https://www.esmadrid.com/alojamientos/persal;del Ángel, 12;28012;;Spain;40.414352;-3.702248;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/BXeZcVhslFPgHb8fK5HvLPCq2PJjaXu1rYmWwWt7B48/mtime:1674047993/sites/default/files/recursosturisticos/alojamientos/hs-persal_6.png
67622;2024-10-10;"Hostal Residencia Fern&aacute;ndez";hostal-fernandez@hotmail.com ;(+34) 91 429 56 37;https://www.esmadrid.com/alojamientos/hostal-residencia-fernandez;León, 10, 1º;28014;;Spain;40.41418;-3.698804;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/iyVkdmDZeSQ95SgwLSlffZ8kwPOM9Swvr-ylagVPdKk/mtime:1674046599/sites/default/files/recursosturisticos/alojamientos/hostal_r._fernandez.png
67312;2023-02-01;Ginebra;;(+34) 91 532 10 35 ;https://www.esmadrid.com/alojamientos/ginebra;Fuencarral, 17, 1º;28004;Madrid;Spain;40.421085;-3.701277;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/d7349wb8ZncblilguGe429a5x8FZEiSTpH33MO2_2E4/mtime:1533803754/sites/default/files/recursosturisticos/alojamientos/ginebra.jpg
67635;2023-01-20;Oporto;info@hostaloporto.com ;(+34) 91 429 78 56 ;https://www.esmadrid.com/alojamientos/oporto;Zorrilla, 9-1º;28014;Madrid;Spain;40.416702;-3.697447;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/57pw7KWZz9_fW30e9DW9DuD8CGZhJ7hQwPUnRSm0WJI/mtime:1674215552/sites/default/files/recursosturisticos/alojamientos/hostal_oporto.png
67632;2023-01-20;Gallardo;info@hostalgallardo.com ;(+34) 91 594 45 75 ;https://www.esmadrid.com/alojamientos/gallardo;Fuencarral, 95, 4º D;28004;Madrid;Spain;40.427143;-3.701673;Hostales;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/fgBaANzbAJyUiHFLw1-o1g-TvQ2K9CtNVgSY-E4M01w/mtime:1533812455/sites/default/files/recursosturisticos/alojamientos/gallardo.jpg
67629;2024-10-07;Galaico;info@hostalgalaico.com;(+34) 91 521 03 34 ;https://www.esmadrid.com/alojamientos/galaico;Gran Vía, 15, 5º D;28013;;Spain;40.419827;-3.700176;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/sgfXz9Uxh_9MYvuj2Oq0yEi8JrESL8ECkw8I1F58CAU/mtime:1728299204/sites/default/files/recursosturisticos/alojamientos/hostal_galaico.png
67317;2024-11-22;"Nuestra Se&ntilde;ora de la Paloma";hostalnuestra@hotmail.com;(+34) 91 532 21 72 ;https://www.esmadrid.com/alojamientos/nuestra-senora-de-la-paloma;Esparteros, 12, 3º;28012;Madrid;Spain;40.4157;-3.705283;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/UQkRaKswqecXj5CjwVI9IOyvZBGvoUsL19SA7B0RKwM/mtime:1674219725/sites/default/files/recursosturisticos/alojamientos/lapaloma-001.png
67318;2023-01-20;Ibias;;(+34) 91 539 00 46 ;https://www.esmadrid.com/alojamientos/ibias;Atocha, 90, 3º;28012;Madrid;Spain;40.410896;-3.696267;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/hArZEbEU3XpSNHshpAK24lHlG17XZpDSRYE7PRhlb4A/mtime:1674219220/sites/default/files/recursosturisticos/alojamientos/ibias.png
67319;2023-01-20;La Nava;info@hostallanava.com;(+34) 91 402 67 86  ;https://www.esmadrid.com/alojamientos/la-nava;Alcalá, 177-1º B;28009;Madrid;Spain;40.426666;-3.671714;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/sLU-qc1zCBDUSFXoyCtAUij1ethn-rDhwnVCWWcYvdQ/mtime:1533807377/sites/default/files/recursosturisticos/alojamientos/la_nava.jpg
67315;2024-11-21;"Gran V&iacute;a 63 Rooms";reservas@granvia63rooms.com;(+34)  917 58 11 32;https://www.esmadrid.com/alojamientos/madrid-gran-via-lxiii;Gran Vía, 63, 5º;28013;Madrid;Spain;40.42257;-3.70963;Hostales;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/Sk7jLDud8hDcw73XJxfHt17PjIdDMjnx-LdqbOr6GRk/mtime:1732190573/sites/default/files/recursosturisticos/alojamientos/gran_via_63_rooms_3.png
67313;2023-01-23;Hostal Greco;hostelgrecomadrid@gmail.com;(+34) 91 522 46 32 ;https://www.esmadrid.com/alojamientos/hostal-greco;Calle de las Infantas, 3;28004;Madrid;Spain;40.421024;-3.700799;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/ZxrGNMFixIcoj5j4IEUnvuuCLYxOch7e0sipcF3UKz8/mtime:1524832475/sites/default/files/recursosturisticos/alojamientos/HostalGreco_1404125696.125.jpg
67614;2024-10-07;Falfes;info@hostalfalfes.com;(+34) 91 570 11 08 ;https://www.esmadrid.com/alojamientos/falfes;Juan de Olías, 15;28020;;Spain;40.45343;-3.70167;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/r471pMHSLxVgBdgmZxwrmMA6huoYP_w1BjReNYcA6Hg/mtime:1524832475/sites/default/files/recursosturisticos/alojamientos/falfes.jpg
67615;2024-11-21;Flores;hostalflores@hostalflores.com;(+34) 91 522 81 52 ;https://www.esmadrid.com/alojamientos/flores;Gonzalo Jiménez de Quesada, 2, 8º D;28004;;Spain;40.420502410376;-3.702920302749;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/bubkRW0tfm_OQwgVDyWeWPTfC2GvAut6OWuq8_QtySo/mtime:1674124069/sites/default/files/recursosturisticos/alojamientos/hostal_flores.png
67617;2024-10-07;Fuente Sol;hostalfuentesolmadrid@gmail.com;(+34) 91 521 66 74 ;https://www.esmadrid.com/alojamientos/fuente-sol;Victoria, 2, 3º I;28012;;Spain;40.41663;-3.701691;Albergues;;https://estaticos.esmadrid.com/cdn/farfuture/4OkqMkF37VVOlJnLNfKhHiV2RUtuJo8zNWyBfxT1sCg/mtime:1533897608/sites/default/files/recursosturisticos/alojamientos/cama_18.jpg
67320;2024-11-21;"Hostal Narv&aacute;ez y Retiro";hostalnarvaez@gmail.com;(+34) 606 12 00 48;https://www.esmadrid.com/alojamientos/hostal-narvaez;C/ O`Donnell, 27 5º ;28009;Madrid;Spain;40.42155;-3.677132;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/dAMItPZf-4X2SExWtxbzABPYxEtKX_td30EtDvv_k0k/mtime:1674217110/sites/default/files/recursosturisticos/alojamientos/retiro_y_narvaez.png
67612;2024-11-21;Plaza D'ort Rooms;reservas.chhoteles@gmail.com;(+34) 910 054 056;https://www.esmadrid.com/alojamientos/plaza-dort-rooms;Plaza del Ángel, 13, 2º;28012;Madrid;Spain;40.4144;-3.702442;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/RWiPErZVLCR3O5D55AlTAdniZqvu-fmNZ_goNpFEUaM/mtime:1674137560/sites/default/files/recursosturisticos/alojamientos/ch_plaza_dort_rooms_-_madrid.png
67607;2023-02-10;Esmeralda;info@hresmeralda.net;(+34) 91 521 00 77  ;https://www.esmadrid.com/alojamientos/esmeralda;Calle Victoria, 1-2º;28012;Madrid;Spain;40.41663;-3.701691;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/gUNIOExIIHjnsavkff-mLWYBAgegZ2UBcU4S4aGq_co/mtime:1533718717/sites/default/files/recursosturisticos/alojamientos/esmeralda3.jpg
67606;2023-02-10;Prim;info@hostalprim.com;(+34) 91 521 54 95 ;https://www.esmadrid.com/alojamientos/prim;Prim, 15-2º;28004;Madrid;Spain;40.4219699;-3.6933736;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/iWQs7Oyxp2acZcsuVnuS5CdoI7d175dchktWhRWxV7s/mtime:1524832473/sites/default/files/recursosturisticos/alojamientos/prim_1418651855.717.jpg
67595;2024-11-21;Riesco;info@hostalriesco.com;(+34) 91 522 26 92;https://www.esmadrid.com/alojamientos/riesco;del Correo, 2;28012;Madrid;Spain;40.41656;-3.704314;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/4Fb9yJ-8ykOD9xbtkLI9WNFaqYID3vCU8OhWlbAUIj0/mtime:1674203270/sites/default/files/recursosturisticos/alojamientos/hostal_riesco_2.png
67605;2023-02-16;Emilio;;(+34) 91 329 17 52 ;https://www.esmadrid.com/alojamientos/emilio;Calle del Canal de Suez, 24;28042;Madrid;Spain;40.4724451;-3.5798041;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/dksEitUudJ__wLo_jKJC2PV3qdUl4yvjJNmLKWlf0vA/mtime:1533642146/sites/default/files/recursosturisticos/alojamientos/emilio.jpg
67596;2024-08-09;Palacios;reservas@hostal-palacios.com;(+34) 91 531 10 58 ;https://www.esmadrid.com/alojamientos/palacios;Fuencarral, 25, 1º D;28004;;Spain;40.421658;-3.701073;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/iKiXiArxtvhULr1OeaEvqUcB6eyrA3r8kAKsLHFniC0/mtime:1524832470/sites/default/files/recursosturisticos/alojamientos/palacios.jpg
67597;2023-02-14;Hostal CC Atocha;;(+34) 91 527 31 89 ;https://www.esmadrid.com/alojamientos/hostal-cc-atocha;Santa María de la Cabeza, 21, 1º;28045;Madrid;Spain;40.40639;-3.694357;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/O-mqMtuy53058_iMD0TGETWw_fLZrg7UrQkrr-sjvHA/mtime:1676370600/sites/default/files/recursosturisticos/alojamientos/cc-atocha-1.png
67604;2023-02-14;Dulcinea;donato@hostaldulcinea.com;(+34) 91 429 93 09;https://www.esmadrid.com/alojamientos/dulcinea;Calle de Cervantes, 19, 2º Dcha.;28014;Madrid;Spain;40.414345;-3.696495;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/dH0eLOkg1YjL0NYdXixDv5Je3RMsgyx1B9De-2XpPYM/mtime:1533720390/sites/default/files/recursosturisticos/alojamientos/dulcinea2.jpg
67602;2024-04-17;Puerta Bonita;hostalpuertabonita@msn.com ;(+34) 91 462 37 12 ;https://www.esmadrid.com/alojamientos/puerta-bonita;Humanitarias, 21;28025;Madrid;Spain;40.38761;-3.74037;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/CfgNB2vzW9O3pDVVAJ0Hj9BZr7E2RNGzglzwqBFaddg/mtime:1674136173/sites/default/files/recursosturisticos/alojamientos/hostal_puerta_bonita.png
67601;2024-11-21;Don Juan;;(+34) 915 22 77 46;https://www.esmadrid.com/alojamientos/don-juan;Pedro Zerolo, 1, 2º ;28004;Madrid;Spain;40.42096;-3.6998846;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/GCHf9bBmE1shiFb8uBmIKmNhNlGfR5iMsjSKvjxpv9c/mtime:1674132071/sites/default/files/recursosturisticos/alojamientos/hostal_don_juan_4.png
67600;2023-02-10;Don Alfonso;;(+34) 91 531 98 40 ;https://www.esmadrid.com/alojamientos/don-alfonso;Celenque, 1;28013 ;Madrid;Spain;40.417225;-3.706005;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/3tslAbeGSSs4tVQAmSoLGTvkIRcBfN3Ao1QTr412Jmk/mtime:1676020161/sites/default/files/recursosturisticos/alojamientos/don_alfonso_2.png
67599;2023-02-10;Cruz Sol;info@hostalcruzsol.com ;(+34) 91 532 71 97 ;https://www.esmadrid.com/alojamientos/cruz-sol;Santa Cruz, 6, 3º;28012;;Spain;40.415314;-3.705661;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/zn8MyMd1yrf8EGLhywZNC0S51w7Lv2WmLVpp_ptgLBk/mtime:1676021607/sites/default/files/recursosturisticos/alojamientos/hostal_cruz-sol_4.png
67293;2024-11-21;Hostal Residencia Ribadelago;;(+34) 91 541 91 21;https://www.esmadrid.com/alojamientos/hostal-residencia-ribadelago; de San Bernardino, 10;28015;Madrid;Spain;40.425117;-3.710249;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/-41lntrY-8FbmaFF2tTuj0kd75kV7gkil6FttJEngLg/mtime:1533900467/sites/default/files/recursosturisticos/alojamientos/riba.png
67307;2023-02-17;La Prensa;info@hostallaprensa.com;(+34) 91 531 93 07 ;https://www.esmadrid.com/alojamientos/la-prensa;Gran Vía, 46, 8º;28013;;Spain;40.4205319;-3.7058408;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/QEOhDCCERjnO3Od-fuCQPqbpG9OPa-J5NwrK9ex5o9M/mtime:1676637128/sites/default/files/recursosturisticos/alojamientos/hostal_la_prensa.png
67613;2023-02-16;Good Rooms;reservas@thegoodrooms.es;(+34) 91 521 17 25 ;https://www.esmadrid.com/alojamientos/good-rooms; Gran vía, 15 4b;28013;Madrid;Spain;40.419827;-3.700176;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/TRFBvMPsuA25mWJtzC06X7h-tgnQuDsNTNmxS0Lf5yQ/mtime:1533644317/sites/default/files/recursosturisticos/alojamientos/good_rooms3.jpg
67296;2023-02-17;Condestable;info@hostalcondestable.com;(+34) 91 531 62 02 ;https://www.esmadrid.com/alojamientos/condestable;Puebla, 15;28004;Madrid;Spain;40.422302;-3.703874;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/jIV4FJHlIoBsC5Yjj88F6PCm3iMTGvd1yBkRuf4WCF4/mtime:1676641349/sites/default/files/recursosturisticos/alojamientos/hostal_condestable.jpg
67608;2023-02-10;Esparteros;contact@esparteros.com;(+34) 91 521 09 03;https://www.esmadrid.com/alojamientos/esparteros;Esparteros, 12, 4º;28012;Madrid;Spain;40.4157;-3.705283;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/igxI75Xk-WZSZr_gl9F6lXajbsL-tgj27OCei5zRimE/mtime:1533717500/sites/default/files/recursosturisticos/alojamientos/esparteros.jpg
67292;2023-02-17;Comercial;;(+34) 91 522 66 30 ;https://www.esmadrid.com/alojamientos/comercial;Esparteros, 12, 2º;28012;Madrid;Spain;40.4157;-3.705283;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/CpkI7RTsULW2MtG6L6c6sICLsjDksTqKQeYEeZEQNfg/mtime:1676640460/sites/default/files/recursosturisticos/alojamientos/hostal_comercial.png
67294;2023-02-16;Woohoo Suites Madrid; info@woohoo-group.com;(+34) 91 522 68 83;https://www.esmadrid.com/alojamientos/woohoo-suites-madrid;Calle Concepción Arenal, 6, 3º;28004;Madrid;Spain;40.420776;-3.704771;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/E0kFS8njSedwlCf9xPxEbE1XXW7XCzFglfCpSIZVDQE/mtime:1676559459/sites/default/files/recursosturisticos/alojamientos/whohoo_suites_madrid_1.png
67295;2024-11-21;Conchita;;(+34) 91 522 49 23  ;https://www.esmadrid.com/alojamientos/conchita;Preciados, 33, 2º;28013;Madrid;Spain;40.419697;-3.707152;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/X583iqY7xy4VvA1j739G3GnNQS5Fx9By3s6trPhbnjE/mtime:1533887704/sites/default/files/recursosturisticos/alojamientos/conchita2.jpg
67304;2023-02-15;"Vel&aacute;zquez 45 by Pillow";velázquez45@bypillow.com;(+34) 91 435 07 60 ;https://www.esmadrid.com/alojamientos/velazquez-45-pillow;Velázquez, 45, 5º-7;28001;Madrid;Spain;40.427128;-3.683968;Hostales;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/iPlolSzwRB5UVj2oiUXyIpYibmLTTPDv00Lz-QnB8js/mtime:1533727977/sites/default/files/recursosturisticos/alojamientos/velazquez_45_by_pillow3.jpg
67301;2023-02-17;Delfina;hostaldelfina@gmail.com;(+34) 91 522 64 23 ;https://www.esmadrid.com/alojamientos/delfina;Gran Vía, 12 - 4º Drcha ;28013;Madrid;Spain;40.41949;-3.698946;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/I4CcanoM4khRiWIY97XukTnhqEm3XKwQUkbm2GLNzlY/mtime:1676638230/sites/default/files/recursosturisticos/alojamientos/hostal_delfina_4.png
67298;2023-02-14;"R&iacute;as Bajas";reservas@hostalriasbajas.es;(+34) 91 559 85 95;https://www.esmadrid.com/alojamientos/rias-bajas;Calle de San Bernardo, 35;28008;Madrid;Spain;40.423294;-3.707524;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/ylzuUW6KUYENDV6GaoY8Az014FpxXwnElh_Ktc2eFgI/mtime:1676379186/sites/default/files/recursosturisticos/alojamientos/hostal_rias_bajas_6.png
67297;2023-02-17;Continental;;(+34) 915 23 86 15;https://www.esmadrid.com/alojamientos/continental;Gran Vía, 44, 3º-4;28013;;Spain;40.4204576;-3.7054824;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/TAtlZc45Le8-PanAMvUbmY9gDVMX7hVK02ULs12lBJA/mtime:1676642942/sites/default/files/recursosturisticos/alojamientos/hostal_continental.png
67287;2023-02-22;"R&iacute;o Paran&aacute;";;(+34) 91 531 49 89 ;https://www.esmadrid.com/alojamientos/rio-parana;Espoz y Mina, 5, 3 y 4 izquierda;28012;Madrid;Spain;40.416035;-3.702339;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/FdCNTi57NpHp7xtrfF7W6qZ21_PXuSeeuyza9UvYU6U/mtime:1677066859/sites/default/files/recursosturisticos/alojamientos/hostal_rio_parana.png
67365;2023-02-23;Hostal Cervantes;correo@hostal-cervantes.com;(+34) 91 429 83 65;https://www.esmadrid.com/alojamientos/hostal-cervantes;Cervantes, 34, 2º;28014;Madrid;Spain;40.414345;-3.696243;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/qTgnWhEoWMwFbrgWW6mfzmtFC32ayIZyoJ0XsewOcfk/mtime:1677155922/sites/default/files/recursosturisticos/alojamientos/hostal_cervantes_1.jpg.png
67364;2023-03-08;Rivera;hrivera4@yahoo.es;(+34) 91 527 37 17;https://www.esmadrid.com/alojamientos/rivera;Santa María de la Cabeza, 2;28012;;Spain;40.4071561;-3.6937411;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/NcWdy70yfYcQ9KonrHCBuYNKwOifWUdcgwcM2D8P8zU/mtime:1678286736/sites/default/files/recursosturisticos/alojamientos/hostal_rivera.png
67363;2023-03-03;Rober;hostalrober26@gmail.com;(+34) 91 541 91 75 ;https://www.esmadrid.com/alojamientos/rober;Calle Arenal, 26, 5º D;28013;;Spain;40.41771;-3.708354;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/w2qVFfC7aPvi_hwzjCiZeS6aVVPs1NckeiAbmUktWnM/mtime:1677847755/sites/default/files/recursosturisticos/alojamientos/hostal_rober.png
67360;2023-03-03;San Antonio;hostalsanantoniomadrid@gmail.com;(+34) 91 429 51 37 ;https://www.esmadrid.com/alojamientos/san-antonio;León, N.º 13, 2º;28014;;Spain;40.414017;-3.698872;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/qybrclHK4c-6mX7h-MWqEt7203wFW5uW6IvuxRRw2js/mtime:1533286119/sites/default/files/recursosturisticos/alojamientos/san_antonio.jpg
67359;2023-03-07;Hostal San Isidro;info@hostalsanisidro.com ;(+34) 91 429 15 91 ;https://www.esmadrid.com/alojamientos/hostal-san-isidro;Príncipe, 17, 2º;28012;;Spain;40.4153597;-3.7002272;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/VJHF3joAoAXCcbDB95ZW9KpOjkt35-HTe5nWRoqCNww/mtime:1678181549/sites/default/files/recursosturisticos/alojamientos/hostal-san-isidro-02g.png
67358;2023-03-03;San Lorenzo;reservas@hotel-sanlorenzo.com ;(34) 91 521 30 57 ;https://www.esmadrid.com/alojamientos/san-lorenzo; Clavel Nº 8;28004;;Spain;40.420483;-3.699363;Hostales;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/OEBKk1Ts1rLY214jiMvktTQijLEN-EjJDWE1gq9RtBo/mtime:1677852464/sites/default/files/recursosturisticos/alojamientos/habitacion-superior-hostal-san-lorenzo.png
67355;2023-03-03;Santa Isabel;info@hostalsantaisabel.com;(+34) 91 528 00 63 ;https://www.esmadrid.com/alojamientos/santa-isabel;Calle de Santa Isabel, 15;28012;Madrid;Spain;40.410725;-3.698172;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/h7AjxjOGCXu1ofURXxJXT1zXkkdaoAIkK1kZDG6wAVg/mtime:1677846331/sites/default/files/recursosturisticos/alojamientos/hostal-santa-isabel-57.png
67354;2023-03-23;Sleep'n Atocha;info@sleepnatocha.com;(+34) 91 539 98 07;https://www.esmadrid.com/alojamientos/sleepn-atocha;Doctor Drumen, 4;28012;;Spain;40.4090669;-3.6930689;Hoteles;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/TmzsLoRhJCQKNp8XcGJ_SMVGsjTWofM8ASVPdci4_Is/mtime:1678186003/sites/default/files/recursosturisticos/alojamientos/sleepn_hotel.png
67356;2023-03-03;Santa Cruz;info@hostalsantacruz.com;(+34) 91 522 24 41 ;https://www.esmadrid.com/alojamientos/santa-cruz;Plaza de Santa Cruz, 6;28012;Madrid;Spain;40.415314;-3.705661;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/qVLjoCfj1qdnqeINUxcdtSoP2TpFPqTPTADXTXrU1F8/mtime:1677853457/sites/default/files/recursosturisticos/alojamientos/hostal-santa-cruz-madrid-_0.png
67353;2023-03-09;Hostal Santo Domingo;reservas@hostalsantodomingo.es;(+34) 91 531 32 90 ;https://www.esmadrid.com/alojamientos/hostal-santo-domingo;de la Luna, 6; 28004;;Spain;40.421677;-3.705306;Hostales;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/q2K_gKxHQqQ3qsRYQ11Stc38UgMR96wGBudH9nQg6ts/mtime:1678354099/sites/default/files/recursosturisticos/alojamientos/hostal_santo_domingo_1.png
67275;2023-02-22;Callao;reservashostalcallao@gmail.com;(+34) 91 542 00 67  ;https://www.esmadrid.com/alojamientos/callao;Preciados, 35, 3º D;28013;;Spain;40.419693;-3.707108;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/V2_2oU3VNk-J8HeCV97bICTAM71I0rMrwcWrTAEl0_A/mtime:1677076219/sites/default/files/recursosturisticos/alojamientos/hostal-callao-madrid-9.png
67288;2023-02-23;Cervelo;info@hostalcervelo.com ;(+34) 91 429 95 94;https://www.esmadrid.com/alojamientos/cervelo;Atocha, 43, 1º ;28012;Madrid;Spain;40.413364;-3.701284;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/dPWajCoe2oDbwXbKEv1_43eKSoP8KRKPHEHxVmG3kaY/mtime:1677144542/sites/default/files/recursosturisticos/alojamientos/hostal-cervelo-1.png
67285;2023-02-20;Centro Sol;reservas@hostalcentrosol.com;(+34) 91 522 15 82 ;https://www.esmadrid.com/alojamientos/centro-sol;San Jerónimo, 5, 2º-4º;28014;Madrid;Spain;40.41666;-3.701455;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/Ny2E7Nk6r-Ems29FtYFwZ1zMgUNlAh-76dP0sfDazzg/mtime:1676891515/sites/default/files/recursosturisticos/alojamientos/hostal_centro_sol_1.png
